ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT,POBFEM,POBMAS,P_0A2,P_0A2_F,P_0A2_M,P_3YMAS,P_3YMAS_F,P_3YMAS_M,P_5YMAS,P_5YMAS_F,P_5YMAS_M,P_12YMAS,P_12YMAS_F,P_12YMAS_M,P_15YMAS,P_15YMAS_F,P_15YMAS_M,P_18YMAS,P_18YMAS_F,P_18YMAS_M,P_3A5,P_3A5_F,P_3A5_M,P_6A11,P_6A11_F,P_6A11_M,P_8A14,P_8A14_F,P_8A14_M,P_12A14,P_12A14_F,P_12A14_M,P_15A17,P_15A17_F,P_15A17_M,P_18A24,P_18A24_F,P_18A24_M,P_15A49_F,P_60YMAS,P_60YMAS_F,P_60YMAS_M,REL_H_M,POB0_14,POB15_64,POB65_MAS,PROM_HNV,PNACENT,PNACENT_F,PNACENT_M,PNACOE,PNACOE_F,PNACOE_M,PRES2015,PRES2015_F,PRES2015_M,PRESOE15,PRESOE15_F,PRESOE15_M,P3YM_HLI,P3YM_HLI_F,P3YM_HLI_M,P3HLINHE,P3HLINHE_F,P3HLINHE_M,P3HLI_HE,P3HLI_HE_F,P3HLI_HE_M,P5_HLI,P5_HLI_NHE,P5_HLI_HE,PHOG_IND,POB_AFRO,POB_AFRO_F,POB_AFRO_M,PCON_DISC,PCDISC_MOT,PCDISC_VIS,PCDISC_LENG,PCDISC_AUD,PCDISC_MOT2,PCDISC_MEN,PCON_LIMI,PCLIM_CSB,PCLIM_VIS,PCLIM_HACO,PCLIM_OAUD,PCLIM_MOT2,PCLIM_RE_CO,PCLIM_PMEN,PSIND_LIM,P3A5_NOA,P3A5_NOA_F,P3A5_NOA_M,P6A11_NOA,P6A11_NOAF,P6A11_NOAM,P12A14NOA,P12A14NOAF,P12A14NOAM,P15A17A,P15A17A_F,P15A17A_M,P18A24A,P18A24A_F,P18A24A_M,P8A14AN,P8A14AN_F,P8A14AN_M,P15YM_AN,P15YM_AN_F,P15YM_AN_M,P15YM_SE,P15YM_SE_F,P15YM_SE_M,P15PRI_IN,P15PRI_INF,P15PRI_INM,P15PRI_CO,P15PRI_COF,P15PRI_COM,P15SEC_IN,P15SEC_INF,P15SEC_INM,P15SEC_CO,P15SEC_COF,P15SEC_COM,P18YM_PB,P18YM_PB_F,P18YM_PB_M,GRAPROES,GRAPROES_F,GRAPROES_M,PEA,PEA_F,PEA_M,PE_INAC,PE_INAC_F,PE_INAC_M,POCUPADA,POCUPADA_F,POCUPADA_M,PDESOCUP,PDESOCUP_F,PDESOCUP_M,PSINDER,PDER_SS,PDER_IMSS,PDER_ISTE,PDER_ISTEE,PAFIL_PDOM,PDER_SEGP,PDER_IMSSB,PAFIL_IPRIV,PAFIL_OTRAI,P12YM_SOLT,P12YM_CASA,P12YM_SEPA,PCATOLICA,PRO_CRIEVA,POTRAS_REL,PSIN_RELIG,TOTHOG,HOGJEF_F,HOGJEF_M,POBHOG,PHOGJEF_F,PHOGJEF_M,VIVTOT,TVIVHAB,TVIVPAR,VIVPAR_HAB,VIVPARH_CV,TVIVPARHAB,VIVPAR_DES,VIVPAR_UT,OCUPVIVPAR,PROM_OCUP,PRO_OCUP_C,VPH_PISODT,VPH_PISOTI,VPH_1DOR,VPH_2YMASD,VPH_1CUART,VPH_2CUART,VPH_3YMASC,VPH_C_ELEC,VPH_S_ELEC,VPH_AGUADV,VPH_AEASP,VPH_AGUAFV,VPH_TINACO,VPH_CISTER,VPH_EXCSA,VPH_LETR,VPH_DRENAJ,VPH_NODREN,VPH_C_SERV,VPH_NDEAED,VPH_DSADMA,VPH_NDACMM,VPH_SNBIEN,VPH_REFRI,VPH_LAVAD,VPH_HMICRO,VPH_AUTOM,VPH_MOTO,VPH_BICI,VPH_RADIO,VPH_TV,VPH_PC,VPH_TELEF,VPH_CEL,VPH_INTER,VPH_STVP,VPH_SPMVPI,VPH_CVJ,VPH_SINRTV,VPH_SINLTC,VPH_SINCINT,VPH_SINTIC
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,004A,24,21,10,11,0,0,0,21,10,11,21,10,11,20,10,10,20,10,10,18,10,8,0,0,0,*,0,*,*,0,*,0,0,0,*,0,*,*,*,*,7,3,*,*,110,*,18,*,1.4,19,10,9,*,0,*,21,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,*,*,*,*,0,*,0,0,0,5,*,*,0,*,0,0,0,15,0,0,0,0,0,0,0,0,0,*,0,*,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,*,*,*,3,0,3,13,9,4,12.15,13.2,11.1,12,6,6,8,4,4,12,6,6,0,0,0,12,9,6,3,0,0,0,0,0,0,9,6,5,15,5,0,*,5,3,*,21,11,10,6,5,6,5,5,5,0,*,21,4.2,0.7,5,0,*,4,0,*,4,5,0,5,5,0,5,*,5,0,5,0,5,0,5,*,0,5,5,4,4,*,*,4,5,4,4,5,5,3,*,*,0,0,0,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,004A,25,21,9,12,*,0,*,20,9,11,20,9,11,19,8,11,19,8,11,19,8,11,0,0,0,*,*,0,*,*,0,0,0,0,0,0,0,*,0,*,*,7,4,3,133.33,*,13,6,1.5,17,7,10,4,*,*,20,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,0,0,0,0,0,0,0,*,0,*,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,*,0,*,16,6,10,15.21,14.25,15.91,13,4,9,6,4,*,13,4,9,0,0,0,11,10,6,3,0,0,*,0,0,0,10,7,*,13,0,0,8,8,4,4,21,11,10,11,8,11,8,8,8,*,*,21,2.63,0.51,8,0,*,7,0,0,8,8,0,8,8,0,8,*,8,0,8,0,8,0,8,*,0,8,8,6,6,*,0,7,8,5,7,8,7,7,3,*,0,0,*,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,004A,26,71,38,33,0,0,0,71,38,33,70,38,32,68,37,31,67,36,31,65,35,30,*,*,*,*,0,*,*,*,*,*,*,0,*,*,*,7,3,4,13,27,17,10,86.84,4,51,16,2.03,62,34,28,8,3,5,68,37,31,*,*,*,*,0,*,0,0,0,*,0,*,*,0,*,0,*,*,0,4,4,0,0,*,*,0,13,4,*,0,9,*,*,0,54,0,0,0,0,0,0,0,0,0,*,*,*,5,*,3,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,*,0,*,4,*,3,58,31,27,14.81,14.39,15.29,44,19,25,24,18,6,44,19,25,0,0,0,14,57,34,19,*,*,*,0,*,0,21,36,11,53,10,0,8,28,14,14,71,33,38,37,28,33,24,28,28,9,0,71,2.54,0.46,28,0,4,24,0,0,28,28,0,28,28,0,27,13,28,0,28,0,28,0,28,4,0,28,25,27,24,*,4,25,28,24,25,26,25,25,11,11,0,*,*,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,004A,27,193,105,88,*,*,0,192,104,88,190,104,86,186,102,84,169,89,80,153,80,73,4,*,*,*,0,*,19,13,6,17,13,4,16,9,7,11,5,6,48,54,30,24,83.81,24,128,41,1.34,138,71,67,51,31,20,171,90,81,16,13,3,3,*,*,0,0,0,3,*,*,3,0,3,5,15,9,6,9,5,4,*,4,*,3,29,7,20,0,4,3,*,*,155,*,*,*,0,0,0,0,0,0,15,8,7,8,4,4,0,0,0,0,0,0,0,0,0,4,3,*,*,*,*,9,9,0,18,11,7,128,63,65,13.57,13.06,14.15,101,51,50,85,51,34,101,51,50,0,0,0,68,125,80,31,0,0,3,*,8,8,89,73,24,135,37,0,20,58,17,41,171,38,133,75,59,69,53,58,58,14,*,171,2.95,0.56,55,0,5,53,0,*,56,58,0,58,58,0,58,44,58,0,58,0,58,0,58,10,0,57,54,45,48,5,10,49,57,44,49,56,53,41,26,19,0,0,4,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,004A,28,17,9,8,0,0,0,17,9,8,17,9,8,17,9,8,17,9,8,17,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,*,*,*,6,4,*,88.89,0,12,5,1.67,15,9,6,*,0,*,17,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,*,*,0,0,*,9,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,0,0,0,*,0,*,*,0,*,0,0,0,4,3,*,*,0,*,*,*,0,10,5,5,11.65,11.56,11.75,9,4,5,8,5,3,9,4,5,0,0,0,5,12,6,5,0,0,*,0,0,0,7,6,4,13,*,0,*,6,3,3,17,10,7,7,6,3,*,6,6,*,0,17,2.83,0.5,6,0,3,3,0,0,6,6,0,6,6,0,6,3,6,0,6,0,6,0,6,3,0,5,5,5,*,*,*,5,6,4,3,5,4,3,0,0,0,0,*,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,004A,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,004A,30,52,26,26,*,*,0,51,25,26,50,25,25,45,21,24,43,20,23,43,20,23,*,0,*,5,4,*,6,4,*,*,*,*,0,0,0,5,*,3,7,15,8,7,100,9,35,8,1.67,32,16,16,20,10,10,41,20,21,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,*,*,0,0,0,0,9,4,4,*,4,*,*,*,38,0,0,0,0,0,0,0,0,0,0,0,0,4,*,*,*,*,0,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,4,3,*,38,16,22,14.42,13.45,15.26,24,10,14,21,11,10,24,10,14,0,0,0,18,34,17,17,0,0,*,0,*,0,18,20,7,29,19,0,4,19,6,13,52,7,45,27,19,27,19,19,19,6,*,52,2.74,0.48,19,0,3,16,0,0,19,19,0,19,19,0,19,18,19,0,19,0,19,0,19,4,0,18,15,13,15,*,0,16,18,16,15,18,18,12,8,5,0,0,*,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,004A,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,004A,35,62,30,32,*,0,*,61,30,31,60,30,30,57,30,27,56,30,26,53,29,24,*,0,*,3,0,3,4,0,4,*,0,*,3,*,*,3,0,3,12,17,11,6,106.67,6,45,11,2.2,56,29,27,5,*,4,59,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,*,0,*,*,0,0,0,14,7,8,0,6,0,5,*,46,0,0,0,*,0,*,0,0,0,3,*,*,3,0,3,0,0,0,*,0,*,*,*,*,*,0,*,5,4,*,0,0,0,5,4,*,38,19,19,12.55,12,13.19,32,17,15,25,13,12,32,17,15,0,0,0,13,49,28,17,0,*,*,0,4,0,14,31,12,34,4,0,24,25,16,9,62,41,21,31,25,30,24,25,25,4,*,62,2.48,0.47,24,*,6,19,0,*,24,25,0,25,25,0,25,15,25,0,25,0,25,0,25,9,0,25,20,13,16,*,3,19,25,14,13,25,19,18,9,3,0,0,4,0
13,Hidalgo,48,Pachuca de Soto,1,Total AGEB urbana,54,0,2672,1436,1236,78,36,42,2594,1400,1194,2532,1377,1155,2340,1269,1071,2252,1229,1023,2145,1171,974,96,43,53,158,88,70,194,105,89,88,40,48,107,58,49,305,153,152,695,575,344,231,86.07,420,1830,422,1.87,2437,1297,1140,234,138,96,2491,1357,1134,39,20,19,38,19,19,0,0,0,38,19,19,38,0,38,68,44,21,23,159,86,71,28,30,31,40,275,110,134,14,70,21,83,39,2221,32,10,22,4,4,0,3,0,3,81,41,40,145,67,78,7,6,*,52,34,18,46,29,17,113,69,44,257,152,105,41,24,17,490,231,259,1234,683,551,10.81,10.72,10.91,1415,645,770,921,621,300,1386,630,756,29,15,14,735,1937,1206,297,21,6,356,4,24,61,901,1036,403,1981,346,5,335,817,337,480,2672,1018,1654,1023,817,940,734,817,817,111,95,2672,3.27,0.72,813,4,202,615,17,74,726,817,0,816,813,*,775,188,815,0,816,*,815,0,813,446,*,736,599,455,360,51,85,631,777,421,410,739,502,423,166,96,24,37,258,*
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,54,1,17,10,7,*,0,*,16,10,6,16,10,6,14,8,6,14,8,6,13,7,6,*,*,0,*,*,0,*,*,0,0,0,0,*,*,0,0,0,0,6,4,*,*,70,3,10,4,2.25,14,8,6,3,*,*,16,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,0,0,0,0,*,0,*,0,*,*,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,*,*,0,0,0,0,10,5,5,11.5,11.5,11.5,10,6,4,4,*,*,10,6,4,0,0,0,8,9,5,4,0,0,0,0,0,0,4,7,3,16,0,0,*,7,*,5,17,6,11,7,7,6,6,7,7,0,0,17,2.43,0.61,7,0,3,4,0,*,5,7,0,7,7,0,7,*,7,0,7,0,7,0,7,4,0,7,4,3,3,*,*,5,7,*,3,7,4,3,*,*,0,0,3,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,54,2,72,41,31,0,0,0,72,41,31,71,41,30,68,38,30,66,36,30,63,35,28,*,*,*,*,*,0,3,3,0,*,*,0,3,*,*,9,5,4,17,18,11,7,75.61,6,54,12,1.79,70,41,29,*,0,*,69,41,28,*,0,*,*,*,0,0,0,0,*,*,0,*,0,*,0,0,0,0,9,5,4,*,*,*,*,4,*,*,0,0,0,0,*,59,*,0,*,0,0,0,0,0,0,3,*,*,4,*,*,0,0,0,0,0,0,*,*,0,*,0,*,8,5,3,0,0,0,15,7,8,38,22,16,11.21,11.33,11.07,47,22,25,21,16,5,47,22,25,0,0,0,7,65,41,7,4,0,11,0,0,4,31,26,11,56,*,0,15,18,8,10,72,30,42,18,18,18,18,18,18,0,0,72,4,0.71,18,0,0,18,0,0,18,18,0,18,18,0,18,*,18,0,18,0,18,0,18,12,0,18,12,9,6,*,*,11,18,9,12,17,13,9,4,*,0,0,5,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,54,3,62,33,29,*,*,*,60,32,28,57,30,27,55,29,26,52,28,24,50,28,22,4,3,*,*,0,*,4,*,3,3,*,*,*,0,*,6,3,3,13,13,7,6,87.88,10,43,9,2,61,32,29,*,*,0,57,30,27,0,0,0,3,*,*,0,0,0,3,*,*,3,0,3,4,0,0,0,3,*,*,0,0,0,0,6,3,3,0,*,*,*,*,53,*,*,*,0,0,0,*,0,*,*,0,*,*,*,*,0,0,0,6,3,3,5,3,*,5,3,*,*,*,*,*,*,0,10,*,9,29,19,10,10.17,10.04,10.33,31,15,16,24,14,10,30,15,15,*,0,*,12,50,28,14,0,0,8,0,*,*,13,32,10,45,7,0,10,23,9,14,62,23,39,30,23,28,21,23,23,4,3,62,2.7,0.61,23,0,11,12,0,5,18,23,0,23,23,0,22,4,23,0,23,0,23,0,23,15,0,19,16,15,8,*,4,16,23,14,11,20,13,12,3,0,0,*,7,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,54,4,73,42,31,3,*,*,70,41,29,69,41,28,59,34,25,57,34,23,56,33,23,*,0,*,10,7,3,7,5,*,*,0,*,*,*,0,10,5,5,19,11,8,3,73.81,16,50,7,1.88,72,41,31,*,*,0,69,41,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,*,*,0,0,0,0,0,3,3,*,0,*,*,*,0,69,*,0,*,0,0,0,0,0,0,*,*,0,4,*,*,0,0,0,*,*,0,*,*,0,3,3,0,9,6,3,0,0,0,19,6,13,24,17,7,9.98,9.71,10.39,36,16,20,23,18,5,36,16,20,0,0,0,14,59,35,9,0,0,11,*,3,0,32,14,13,64,3,0,6,22,14,8,73,46,27,25,22,21,18,22,22,3,0,73,3.32,0.84,21,*,6,16,*,*,19,22,0,22,22,0,22,*,22,0,22,0,22,0,22,15,0,18,14,9,7,*,*,17,22,7,10,18,8,8,4,*,0,*,12,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,54,5,69,35,34,*,0,*,67,35,32,67,35,32,63,33,30,57,29,28,53,28,25,0,0,0,4,*,*,10,6,4,6,4,*,4,*,3,7,3,4,17,13,9,4,97.14,12,45,12,2.03,61,29,32,8,6,*,65,34,31,*,*,*,*,0,*,0,0,0,*,0,*,*,0,*,3,5,3,*,5,*,*,0,*,0,*,8,3,5,0,*,0,*,*,56,0,0,0,0,0,0,0,0,0,3,0,3,5,*,3,0,0,0,0,0,0,0,0,0,3,*,*,6,5,*,*,*,0,13,4,9,34,18,16,11.44,11.14,11.75,37,15,22,26,18,8,36,14,22,*,*,0,19,50,38,4,0,0,6,0,*,*,27,25,11,38,20,0,11,24,13,11,69,37,32,34,24,34,24,24,24,7,3,69,2.88,0.76,24,0,9,15,5,3,16,24,0,24,24,0,24,5,24,0,24,0,24,0,24,13,0,21,14,14,11,0,3,21,22,14,12,22,16,14,7,3,*,*,6,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,54,8,46,22,24,*,*,*,44,21,23,44,21,23,43,21,22,41,21,20,40,21,19,0,0,0,*,0,*,3,0,3,*,0,*,*,0,*,8,6,*,13,9,6,3,109.09,5,36,5,2,43,20,23,3,*,*,43,21,22,*,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0,*,0,7,4,*,0,*,*,*,0,38,0,0,0,0,0,0,0,0,0,*,0,*,*,*,0,0,0,0,*,0,*,0,0,0,3,*,*,3,*,*,0,0,0,10,5,5,24,14,10,11.12,11.52,10.7,31,15,16,12,6,6,31,15,16,0,0,0,16,30,18,5,*,0,5,0,0,0,13,24,6,37,4,0,5,13,4,9,46,12,34,22,13,17,8,13,13,*,7,46,3.54,0.68,13,0,0,13,0,0,13,13,0,13,13,0,13,*,13,0,13,0,13,0,13,6,0,11,10,5,7,*,*,9,11,4,9,13,11,8,*,*,*,0,*,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,54,9,103,49,54,7,3,4,96,46,50,90,44,46,84,42,42,80,40,40,76,37,39,9,*,7,3,*,*,7,4,3,4,*,*,4,3,*,16,9,7,25,18,8,10,110.2,23,64,16,2.21,95,44,51,8,5,3,89,44,45,*,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,3,*,*,0,*,*,*,14,3,9,0,3,0,3,0,86,5,*,4,*,*,0,0,0,0,*,*,*,7,4,3,0,0,0,*,*,0,3,*,*,9,3,6,4,3,*,3,*,*,25,11,14,34,20,14,9.65,10.45,8.85,61,28,33,23,14,9,61,28,33,0,0,0,43,60,33,8,0,0,11,0,*,8,23,45,16,56,12,5,30,28,6,22,103,27,76,34,28,34,28,28,28,5,*,103,3.68,1.07,28,0,11,17,4,6,18,28,0,28,28,0,24,7,28,0,28,0,28,0,28,19,0,20,18,7,9,*,*,22,27,11,7,28,14,12,4,0,0,0,13,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,54,10,45,27,18,0,0,0,45,27,18,44,27,17,40,24,16,39,23,16,38,22,16,*,*,*,3,*,*,3,3,0,*,*,0,*,*,0,5,4,*,13,15,9,6,66.67,6,32,7,1.83,40,23,17,5,4,*,44,27,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,*,0,*,7,3,3,0,*,0,*,0,33,*,0,*,0,0,0,0,0,0,*,*,0,3,*,*,0,0,0,0,0,0,0,0,0,4,3,*,6,3,3,3,*,*,10,6,4,16,9,7,9.92,10.04,9.75,23,11,12,17,13,4,21,10,11,*,*,*,5,40,21,5,*,0,*,0,3,8,14,16,10,42,*,0,*,15,3,12,45,9,36,42,15,41,14,15,15,4,23,45,3,0.69,14,*,4,11,0,*,14,15,0,15,15,0,13,*,15,0,15,0,15,0,15,10,*,13,8,7,5,0,0,11,14,5,5,11,7,6,*,0,*,*,8,*
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,54,11,40,25,15,3,*,*,37,24,13,37,24,13,32,21,11,31,21,10,30,20,10,*,*,0,3,*,*,3,*,*,*,0,*,*,*,0,5,4,*,12,4,3,*,60,9,28,3,1.76,39,24,15,*,*,0,37,24,13,0,0,0,*,0,*,0,0,0,*,0,*,*,0,*,4,0,0,0,3,*,0,0,*,0,0,5,3,*,0,*,0,*,0,32,0,0,0,*,*,0,0,0,0,*,*,0,*,*,*,0,0,0,*,*,0,*,*,0,*,*,0,7,4,3,0,0,0,11,5,6,10,9,*,9.06,9.29,8.6,19,12,7,13,9,4,19,12,7,0,0,0,3,37,24,*,0,0,9,0,*,*,10,20,*,28,0,0,12,13,4,9,40,7,33,14,13,13,12,13,13,*,0,40,3.08,0.71,13,0,*,12,0,*,11,13,0,13,13,0,13,0,13,0,13,0,13,0,13,10,0,12,12,8,3,0,3,12,13,4,5,11,6,7,*,0,0,*,6,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,54,12,82,40,42,*,*,*,80,39,41,76,37,39,68,35,33,66,34,32,62,32,30,5,3,*,7,*,6,5,*,3,*,*,*,4,*,*,6,*,4,17,17,11,6,105,16,54,12,2.14,80,39,41,*,*,*,76,37,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,*,*,*,0,*,*,9,7,*,*,3,*,4,*,69,*,*,0,0,0,0,0,0,0,*,0,*,3,*,*,0,0,0,*,*,*,*,*,*,*,*,*,7,4,3,*,*,*,13,8,5,38,18,20,10.41,10.32,10.5,38,15,23,30,20,10,38,15,23,0,0,0,17,65,27,17,0,0,11,0,3,8,23,35,10,59,16,0,7,20,9,11,82,31,51,26,20,25,19,20,20,*,4,82,4.1,0.77,20,0,*,18,0,*,19,20,0,20,20,0,20,3,20,0,20,0,20,0,20,11,0,20,17,13,9,*,*,16,20,8,9,20,14,17,4,3,0,0,5,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,54,13,145,80,65,4,0,4,141,80,61,139,79,60,130,71,59,122,68,54,115,63,52,4,3,*,7,6,*,13,8,5,8,3,5,7,5,*,16,5,11,39,31,22,9,81.25,23,98,24,1.99,134,74,60,11,6,5,138,79,59,*,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,7,*,*,*,*,7,0,*,*,*,*,4,4,123,*,*,0,0,0,0,0,0,0,6,5,*,5,*,3,*,*,0,*,*,*,*,0,*,10,6,4,25,13,12,3,3,0,26,13,13,53,29,24,9.75,9.71,9.81,83,38,45,46,32,14,83,38,45,0,0,0,30,115,71,14,0,*,28,0,*,0,58,50,22,114,17,0,14,42,22,20,145,76,69,49,42,47,40,42,42,6,*,145,3.45,0.68,42,0,4,38,0,3,39,42,0,42,41,0,41,6,42,0,42,0,42,0,42,25,0,39,35,25,17,3,*,31,42,24,23,39,29,22,10,6,0,0,12,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,54,14,53,30,23,0,0,0,53,30,23,51,30,21,48,28,20,47,28,19,46,27,19,*,0,*,3,*,*,*,*,*,*,0,*,*,*,0,8,4,4,14,12,8,4,76.67,6,35,12,2.46,49,29,20,4,*,3,51,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,*,0,0,12,5,5,0,0,0,5,0,39,*,0,*,0,0,0,0,0,0,*,*,0,7,4,3,0,0,0,*,*,0,0,0,0,*,*,0,8,5,3,0,0,0,12,8,4,24,12,12,11.13,10.61,11.89,31,16,15,17,12,5,29,16,13,*,0,*,20,33,19,7,0,0,6,*,0,0,18,19,11,43,5,0,5,19,8,11,53,16,37,29,19,29,19,19,19,8,*,53,2.79,0.69,19,0,8,11,*,3,15,19,0,19,19,0,18,*,19,0,19,0,19,0,19,12,0,15,17,10,7,0,*,13,17,14,8,18,13,8,3,3,*,0,4,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,54,15,102,50,52,3,*,*,99,49,50,97,49,48,87,43,44,84,42,42,81,41,40,3,*,*,9,5,4,10,5,5,3,*,*,3,*,*,9,3,6,21,23,14,9,104,18,69,15,2,90,43,47,12,7,5,95,48,47,*,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,8,5,4,*,*,*,3,11,*,7,*,*,*,3,*,83,*,0,*,0,0,0,0,0,0,*,0,*,5,0,5,*,*,0,*,*,0,*,*,0,4,4,0,14,8,6,*,*,0,29,11,18,33,16,17,9.95,9.43,10.48,52,18,34,35,25,10,49,16,33,3,*,*,40,62,36,7,3,*,15,0,0,0,32,37,18,86,15,0,*,29,11,18,102,31,71,31,29,28,26,29,29,*,0,102,3.52,0.87,28,*,8,21,0,3,26,29,0,29,29,0,26,7,29,0,29,0,29,0,29,18,0,25,22,17,10,*,*,24,29,12,13,24,18,14,*,*,0,3,10,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,54,16,82,36,46,*,*,0,81,35,46,79,35,44,73,34,39,69,32,37,68,32,36,4,0,4,4,*,3,7,3,4,4,*,*,*,0,*,11,4,7,15,18,8,10,127.78,13,56,13,2.26,78,35,43,4,*,3,79,35,44,0,0,0,*,0,*,0,0,0,*,0,*,*,0,*,*,5,*,4,8,6,3,*,*,4,3,15,3,10,0,*,*,5,3,58,*,0,*,*,*,0,*,0,*,*,0,*,7,4,3,*,*,0,4,4,0,3,3,0,5,4,*,11,4,7,*,0,*,13,5,8,35,16,19,9.81,8.66,10.81,37,10,27,36,24,12,37,10,27,0,0,0,26,56,30,4,*,0,21,0,0,0,30,35,8,71,6,0,5,25,9,16,82,29,53,29,25,27,23,25,25,*,*,82,3.28,0.86,25,0,8,17,0,7,18,25,0,25,25,0,25,3,25,0,25,0,25,0,25,15,0,23,21,9,10,0,6,21,24,10,13,23,14,14,5,*,0,*,11,0
