ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,P_18YMAS,P_18YMAS_M,P_18YMAS_F
9,Ciudad de México,8,La Magdalena Contreras,0,Total del municipio,0000,0,189047,88692,100355
9,Ciudad de México,8,La Magdalena Contreras,1,Total de la localidad urbana,0000,0,188216,88264,99952
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0014,0,1468,650,818
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0014,2,104,51,53
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0014,3,277,122,155
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0014,4,333,144,189
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0014,5,72,32,40
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0014,6,17,9,8
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0014,7,35,17,18
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0014,8,10,4,6
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0014,9,11,5,6
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0014,10,8,*,6
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0014,11,85,36,49
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0014,12,78,34,44
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0014,13,94,46,48
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0014,14,14,6,8
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0014,15,7,3,4
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0014,16,65,23,42
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0014,17,9,5,4
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0014,18,10,5,5
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0014,19,92,34,58
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0014,20,6,*,4
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0014,21,68,29,39
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0014,26,73,41,32
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0029,0,1120,488,632
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,2,9,*,7
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,3,12,7,5
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,4,96,35,61
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,5,98,51,47
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,6,74,31,43
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,7,88,36,52
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,8,25,10,15
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,9,65,27,38
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,10,37,18,19
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,11,16,6,10
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,12,16,8,8
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,13,38,20,18
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,14,72,34,38
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,15,31,19,12
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,16,54,20,34
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,17,23,10,13
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,18,20,11,9
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,19,6,0,6
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,20,28,9,19
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,21,8,3,5
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,22,9,3,6
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,23,9,3,6
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,24,27,11,16
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,25,95,40,55
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,26,*,*,*
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,27,77,35,42
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,28,0,0,0
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,29,*,*,*
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,30,10,4,6
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,31,9,3,6
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,32,6,3,3
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,33,20,8,12
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,34,5,4,*
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,35,21,11,10
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0029,36,8,3,5
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0033,0,508,232,276
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0033,1,105,48,57
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0033,2,80,33,47
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0033,3,93,42,51
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0033,4,102,47,55
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0033,5,14,4,10
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0033,6,103,54,49
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0033,7,0,0,0
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0033,12,0,0,0
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0033,13,0,0,0
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0033,16,0,0,0
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0033,17,8,3,5
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0033,18,0,0,0
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0033,19,*,*,*
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0033,26,0,0,0
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0048,0,2215,970,1245
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0048,1,41,17,24
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0048,2,93,38,55
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0048,3,77,36,41
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0048,4,177,84,93
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0048,5,345,158,187
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0048,6,8,*,6
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0048,7,15,6,9
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0048,9,27,12,15
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0048,10,123,48,75
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0048,11,93,40,53
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0048,12,11,4,7
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0048,13,107,49,58
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0048,14,87,33,54
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0048,16,83,40,43
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0048,18,65,25,40
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0048,19,113,48,65
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0048,20,118,47,71
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0048,21,6,*,4
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0048,22,7,*,5
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0048,23,15,6,9
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0048,24,0,0,0
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0048,25,*,*,*
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0048,29,601,272,329
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0048,31,0,0,0
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0052,0,2008,879,1129
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0052,1,481,215,266
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0052,4,74,28,46
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0052,5,237,102,135
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0052,6,215,107,108
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0052,8,317,129,188
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0052,14,362,159,203
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0052,16,146,73,73
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0052,18,176,66,110
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0067,0,680,303,377
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0067,1,127,64,63
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0067,2,17,6,11
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0067,3,37,17,20
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0067,4,48,17,31
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0067,5,11,5,6
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0067,6,25,12,13
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0067,7,17,6,11
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0067,8,27,11,16
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0067,9,72,31,41
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0067,10,75,39,36
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0067,11,81,36,45
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0067,12,42,16,26
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0067,13,17,7,10
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0067,14,30,17,13
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0067,15,29,9,20
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0067,16,10,4,6
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0067,17,15,6,9
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0071,0,935,392,543
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,1,113,45,68
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,2,116,45,71
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,3,1,1,0
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,4,*,*,*
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,5,34,14,20
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,6,18,8,10
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,7,106,44,62
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,8,13,5,8
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,9,28,13,15
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,10,32,14,18
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,11,31,13,18
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,12,119,56,63
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,13,131,59,72
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,14,31,11,20
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,15,22,10,12
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,16,7,4,3
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,17,5,*,3
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,18,11,5,6
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,19,10,5,5
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,20,6,3,3
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,21,11,*,9
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,22,10,4,6
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,23,24,7,17
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,24,38,15,23
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,25,5,*,4
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0071,26,8,4,4
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0086,0,2683,1181,1502
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0086,1,650,272,378
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0086,2,0,0,0
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0086,6,54,22,32
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0086,7,394,175,219
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0086,8,93,46,47
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0086,9,129,59,70
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0086,10,849,363,486
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0086,11,186,93,93
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0086,13,0,0,0
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0086,16,82,33,49
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0086,17,22,9,13
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0086,18,14,7,7
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0086,19,51,22,29
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0086,20,74,41,33
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0086,21,85,39,46
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0090,0,4731,2241,2490
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,1,225,97,128
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,2,51,25,26
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,3,127,66,61
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,6,351,160,191
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,7,270,125,145
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,8,264,132,132
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,9,345,162,183
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,10,79,36,43
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,11,187,97,90
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,12,263,130,133
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,15,106,47,59
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,17,78,37,41
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,18,32,15,17
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,19,19,9,10
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,20,41,18,23
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,21,43,18,25
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,22,106,46,60
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,23,72,33,39
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,24,56,27,29
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,25,161,87,74
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,51,173,75,98
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,59,163,76,87
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,63,238,104,134
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,65,101,49,52
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,69,72,41,31
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,70,49,24,25
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,71,91,42,49
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,73,80,41,39
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,77,58,28,30
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,78,38,16,22
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,79,72,38,34
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,80,37,15,22
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,84,27,13,14
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,85,28,13,15
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,86,87,40,47
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,90,68,35,33
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,91,187,92,95
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,92,119,58,61
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,94,60,27,33
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,95,36,15,21
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,96,55,25,30
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,97,0,0,0
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,98,0,0,0
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,99,16,7,9
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0090,100,0,0,0
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0103,0,4456,2101,2355
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,1,325,153,172
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,2,164,73,91
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,3,107,51,56
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,4,147,76,71
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,5,154,74,80
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,6,351,169,182
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,7,179,78,101
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,8,232,104,128
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,9,199,94,105
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,10,331,150,181
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,11,240,114,126
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,12,314,149,165
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,13,66,28,38
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,14,186,92,94
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,15,65,29,36
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,18,36,16,20
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,19,177,82,95
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,21,40,16,24
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,22,167,82,85
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,24,166,79,87
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,26,150,78,72
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,36,56,26,30
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,41,95,46,49
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,42,77,33,44
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,43,64,32,32
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,45,149,69,80
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,48,134,64,70
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,52,51,27,24
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0103,53,34,17,17
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0118,0,4591,2090,2501
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0118,1,270,117,153
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0118,2,68,37,31
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0118,3,263,107,156
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0118,4,117,53,64
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0118,5,248,116,132
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0118,6,401,285,116
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0118,7,268,109,159
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0118,8,588,233,355
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0118,9,889,388,501
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0118,10,310,137,173
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0118,11,88,36,52
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0118,12,43,22,21
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0118,15,64,26,38
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0118,16,181,87,94
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0118,18,425,182,243
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0118,19,325,134,191
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0118,21,*,*,*
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0118,22,20,8,12
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0118,23,19,11,8
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0122,0,1565,698,867
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0122,1,113,54,59
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0122,2,88,35,53
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0122,3,198,86,112
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0122,4,103,49,54
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0122,7,95,44,51
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0122,8,101,44,57
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0122,9,138,62,76
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0122,10,58,29,29
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0122,11,95,45,50
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0122,13,85,37,48
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0122,14,11,3,8
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0122,15,99,42,57
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0122,17,36,17,19
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0122,18,186,84,102
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0122,19,35,15,20
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0122,20,72,33,39
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0122,21,32,13,19
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0122,22,20,6,14
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0137,0,5799,2702,3097
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,1,85,46,39
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,3,94,45,49
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,4,52,22,30
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,5,64,30,34
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,6,202,89,113
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,7,119,61,58
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,8,234,114,120
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,9,321,142,179
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,11,144,63,81
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,13,181,79,102
